gradient_model,env,seed_0,run_dir_0,condition_0,seed_1,run_dir_1,condition_1
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_32.env,970233,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970233,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970333,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970333,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_33.env,970234,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970234,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970334,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970334,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_34.env,970235,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970235,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970335,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970335,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_35.env,970236,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970236,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970336,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970336,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_36.env,970237,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970237,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970337,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970337,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_37.env,970238,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970238,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970338,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970338,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_38.env,970239,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970239,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970339,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970339,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_39.env,970240,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970240,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970340,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970340,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_40.env,970241,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970241,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970341,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970341,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_41.env,970242,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970242,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970342,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970342,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_42.env,970243,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970243,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970343,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970343,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_43.env,970244,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970244,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970344,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970344,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_44.env,970245,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970245,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970345,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970345,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_45.env,970246,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970246,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970346,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970346,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_46.env,970247,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970247,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970347,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970347,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_47.env,970248,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970248,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970348,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970348,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_48.env,970249,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970249,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970349,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970349,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_49.env,970250,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970250,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970350,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970350,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_50.env,970251,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970251,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970351,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970351,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_51.env,970252,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970252,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970352,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970352,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_52.env,970253,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970253,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970353,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970353,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_53.env,970254,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970254,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970354,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970354,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_54.env,970255,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970255,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970355,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970355,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_55.env,970256,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970256,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970356,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970356,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_56.env,970257,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970257,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970357,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970357,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_57.env,970258,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970258,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970358,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970358,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_58.env,970259,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970259,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970359,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970359,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_59.env,970260,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970260,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970360,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970360,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_60.env,970261,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970261,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970361,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970361,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_61.env,970262,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970262,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970362,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970362,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_62.env,970263,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970263,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970363,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970363,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_63.env,970264,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970264,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970364,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970364,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_64.env,970265,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970265,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970365,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970365,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_65.env,970266,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970266,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970366,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970366,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_66.env,970267,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970267,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970367,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970367,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_67.env,970268,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970268,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970368,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970368,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_68.env,970269,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970269,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970369,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970369,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_69.env,970270,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970270,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970370,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970370,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_70.env,970271,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970271,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970371,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970371,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_71.env,970272,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970272,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970372,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970372,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_72.env,970273,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970273,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970373,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970373,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
